// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
8200, 3800, 40992.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 3900, 39158.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4000, 36686.9, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4100, 33831.4, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4200, 32338.6, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4300, 30621.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4400, 29867.3, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4500, 28821, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4600, 26774.9, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4700, 23860.9, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4800, 22103.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 4900, 20066.3, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5000, 18872.9, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5100, 18622.2, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5200, 18179.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5300, 17644.4, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5400, 16931.1, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5500, 16593.5, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5600, 15980.3, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5700, 15459.3, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5800, 14278.1, 55.5995, 4.57549, 55.9189, 3.086;
8200, 5900, 13865, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6000, 13077.5, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6100, 12665, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6200, 12443, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6300, 11940.7, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6400, 10971, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6500, 10753.3, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6600, 10631.5, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6700, 10511.3, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6800, 9826.95, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 6900, 8956.44, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7000, 8745.24, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7100, 8629.22, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7200, 8419.47, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7300, 7936.06, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7400, 7551.59, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7500, 6872.02, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7600, 6765.11, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7700, 6658.35, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7800, 6649.14, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 7900, 6448.96, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 8000, 6345.67, 55.5995, 4.57549, 55.9189, 2.16386;
8200, 8100, 6146.75, 55.5995, 4.57549, 36.3541, 2.16386;
8200, 8200, 5849.49, 55.5995, 4.57549, 18.366, 2.16386;
8200, 8300, 5082.17, 55.5995, 4.57549, 18.366, 2.16386;
8200, 8400, 4982.86, 55.5995, 4.57549, 18.366, 2.16386;
8200, 8500, 4409.68, 55.5995, 3.62171, 18.366, 2.16386;
8200, 8600, 4308.6, 55.5995, 3.62171, 18.366, 2.16386;
8200, 8700, 3916.72, 55.5995, 3.62171, 18.366, 2.16386;
8200, 8800, 3719.87, 55.5995, 1.0358, 18.366, 2.16386;
8200, 8900, 3523.12, 55.5995, 1.0358, 18.366, 1.74197;
8200, 9000, 3324.44, 55.5995, 1.0358, 18.366, 1.74197;
8200, 9100, 2642, 55.5995, 1.0358, 18.366, 1.74197;
8200, 9200, 2446.91, 55.5995, 1.0358, 18.366, 1.74197;
8200, 9300, 2154.88, 55.5995, 1.0358, 18.366, 1.74197;
8200, 9400, 2055.61, 55.5995, 1.0358, 0, 1.74197;
8200, 9500, 1763.57, 27.533, 1.0358, 0, 0.872079;
8200, 9600, 1373.54, 27.533, 1.0358, 0, 0.872079;
8200, 9700, 1274.96, 27.533, 1.0358, 0, 0;
8200, 9800, 1272.8, 27.533, 1.0358, 0, 0;
8200, 9900, 1078.29, 27.533, 1.0358, 0, 0;
8200, 10000, 1077.82, 27.533, 1.0358, 0, 0;
8300, 1000, 249208, 55.5995, 4.57549, 55.9189, 3.086;
8300, 2000, 111986, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3000, 58290.5, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3100, 54157.8, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3200, 51209.1, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3300, 48597.7, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3400, 46663.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3500, 43298.3, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3600, 41373.2, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3700, 39152.9, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3800, 38050.9, 55.5995, 4.57549, 55.9189, 3.086;
8300, 3900, 36222.7, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4000, 33756, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4100, 30906.9, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4200, 29418.9, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4300, 27706.6, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4400, 26961, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4500, 25918.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4600, 24348.8, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4700, 21439, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4800, 20059.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 4900, 18025.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5000, 16837.3, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5100, 16590.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5200, 16249.5, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5300, 15716.1, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5400, 15006.4, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5500, 14768.5, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5600, 14726.1, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5700, 14206.7, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5800, 13027.6, 55.5995, 4.57549, 55.9189, 3.086;
8300, 5900, 12616.7, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6000, 11831.8, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6100, 11421.5, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6200, 11200, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6300, 10698.3, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6400, 9729.06, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6500, 9608.94, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6600, 9488.77, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6700, 9368.65, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6800, 8685.36, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 6900, 8189.42, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7000, 7978.75, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7100, 7863.8, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7200, 7751.61, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7300, 7268.2, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7400, 7258.83, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7500, 6579.8, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7600, 6472.89, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7700, 6366.13, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7800, 6356.92, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 7900, 6156.74, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 8000, 6053.99, 55.5995, 4.57549, 55.9189, 2.16386;
8300, 8100, 5855.6, 55.5995, 4.57549, 36.3541, 2.16386;
8300, 8200, 5655.37, 55.5995, 4.57549, 18.366, 2.16386;
8300, 8300, 4985.07, 55.5995, 4.57549, 18.366, 2.16386;
8300, 8400, 4885.76, 55.5995, 4.57549, 18.366, 2.16386;
8300, 8500, 4312.57, 55.5995, 3.62171, 18.366, 2.16386;
8300, 8600, 4211.5, 55.5995, 3.62171, 18.366, 2.16386;
8300, 8700, 3819.62, 55.5995, 3.62171, 18.366, 2.16386;
8300, 8800, 3622.77, 55.5995, 1.0358, 18.366, 2.16386;
8300, 8900, 3426.02, 55.5995, 1.0358, 18.366, 1.74197;
8300, 9000, 3227.33, 55.5995, 1.0358, 18.366, 1.74197;
8300, 9100, 2641.92, 55.5995, 1.0358, 18.366, 1.74197;
8300, 9200, 2446.84, 55.5995, 1.0358, 18.366, 1.74197;
8300, 9300, 2154.8, 55.5995, 1.0358, 18.366, 1.74197;
8300, 9400, 2055.53, 55.5995, 1.0358, 0, 1.74197;
8300, 9500, 1763.49, 27.533, 1.0358, 0, 0.872079;
8300, 9600, 1373.46, 27.533, 1.0358, 0, 0.872079;
8300, 9700, 1274.88, 27.533, 1.0358, 0, 0;
8300, 9800, 1272.8, 27.533, 1.0358, 0, 0;
8300, 9900, 1078.29, 27.533, 1.0358, 0, 0;
8300, 10000, 1077.82, 27.533, 1.0358, 0, 0;
8400, 1000, 235121, 55.5995, 4.57549, 37.9308, 3.086;
8400, 2000, 106174, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3000, 55195, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3100, 51074.1, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3200, 48233.1, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3300, 45632.5, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3400, 44079.7, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3500, 40816.4, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3600, 38994.8, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3700, 37251.9, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3800, 36159.6, 55.5995, 4.57549, 37.9308, 3.086;
8400, 3900, 34340, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4000, 31982.1, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4100, 29136.6, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4200, 27748.9, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4300, 26042, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4400, 25300.6, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4500, 24260.7, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4600, 22695.3, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4700, 20161.7, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4800, 18785.4, 55.5995, 4.57549, 37.9308, 3.086;
8400, 4900, 16753.7, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5000, 15665.3, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5100, 15422.1, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5200, 15083.4, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5300, 14552.5, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5400, 13845, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5500, 13609.8, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5600, 13568.4, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5700, 13051.2, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5800, 12249.9, 55.5995, 4.57549, 37.9308, 3.086;
8400, 5900, 11841.1, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6000, 11431.9, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6100, 11022.1, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6200, 10802.2, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6300, 10301.6, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6400, 9333.4, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6500, 9213.82, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6600, 9094.72, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6700, 8976.2, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6800, 8293.98, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 6900, 7798.65, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7000, 7587.98, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7100, 7473.57, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7200, 7361.37, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7300, 6877.96, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7400, 6868.6, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7500, 6287.12, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7600, 6180.75, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7700, 6074.52, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7800, 6065.85, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 7900, 5962.69, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 8000, 5859.94, 55.5995, 4.57549, 37.9308, 2.16386;
8400, 8100, 5661.55, 55.5995, 4.57549, 18.366, 2.16386;
8400, 8200, 5558.34, 55.5995, 4.57549, 18.366, 2.16386;
8400, 8300, 4888.04, 55.5995, 4.57549, 18.366, 2.16386;
8400, 8400, 4788.74, 55.5995, 4.57549, 18.366, 2.16386;
8400, 8500, 4215.55, 55.5995, 3.62171, 18.366, 2.16386;
8400, 8600, 4114.48, 55.5995, 3.62171, 18.366, 2.16386;
8400, 8700, 3819.62, 55.5995, 3.62171, 18.366, 2.16386;
8400, 8800, 3622.77, 55.5995, 1.0358, 18.366, 2.16386;
8400, 8900, 3426.02, 55.5995, 1.0358, 18.366, 1.74197;
8400, 9000, 3227.33, 55.5995, 1.0358, 18.366, 1.74197;
8400, 9100, 2641.92, 55.5995, 1.0358, 18.366, 1.74197;
8400, 9200, 2446.84, 55.5995, 1.0358, 18.366, 1.74197;
8400, 9300, 2154.8, 55.5995, 1.0358, 18.366, 1.74197;
8400, 9400, 2055.53, 55.5995, 1.0358, 0, 1.74197;
8400, 9500, 1763.49, 27.533, 1.0358, 0, 0.872079;
8400, 9600, 1373.46, 27.533, 1.0358, 0, 0.872079;
8400, 9700, 1274.88, 27.533, 1.0358, 0, 0;
8400, 9800, 1272.8, 27.533, 1.0358, 0, 0;
8400, 9900, 1078.29, 27.533, 1.0358, 0, 0;
8400, 10000, 1077.82, 27.533, 1.0358, 0, 0;
8500, 1000, 218973, 55.5995, 4.57549, 37.9308, 3.086;
8500, 2000, 101171, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3000, 52074.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3100, 48532.7, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3200, 45801.5, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3300, 43212.1, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3400, 41667.3, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3500, 38885.2, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3600, 37067.9, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3700, 35527.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3800, 34440.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 3900, 32728.8, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4000, 30377.2, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4100, 27537.7, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4200, 26529.3, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4300, 24829.4, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4400, 24187.8, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4500, 23150.1, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4600, 21589, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4700, 19059.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4800, 17687.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 4900, 15659.1, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5000, 14671.4, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5100, 14527.9, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5200, 14193.5, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5300, 13667, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5400, 13337.8, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5500, 13105.2, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5600, 13067.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5700, 12650.6, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5800, 11849.9, 55.5995, 4.57549, 37.9308, 3.086;
8500, 5900, 11443.8, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6000, 11035.6, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6100, 10625.8, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6200, 10504.6, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6300, 10003.9, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6400, 9036.29, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6500, 8916.71, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6600, 8798.14, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6700, 8679.63, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6800, 7997.48, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 6900, 7503.23, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7000, 7294.16, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7100, 7277.3, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7200, 7166.79, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7300, 6683.91, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7400, 6674.55, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7500, 6093.07, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7600, 6083.72, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7700, 5977.5, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7800, 5968.83, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 7900, 5865.67, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 8000, 5762.92, 55.5995, 4.57549, 37.9308, 2.16386;
8500, 8100, 5564.52, 55.5995, 4.57549, 18.366, 2.16386;
8500, 8200, 5461.32, 55.5995, 4.57549, 18.366, 2.16386;
8500, 8300, 4791.02, 55.5995, 4.57549, 18.366, 2.16386;
8500, 8400, 4691.71, 55.5995, 4.57549, 18.366, 2.16386;
8500, 8500, 4118.53, 55.5995, 3.62171, 18.366, 2.16386;
8500, 8600, 4017.45, 55.5995, 3.62171, 18.366, 2.16386;
8500, 8700, 3819.62, 55.5995, 3.62171, 18.366, 2.16386;
8500, 8800, 3622.77, 55.5995, 1.0358, 18.366, 2.16386;
8500, 8900, 3426.02, 55.5995, 1.0358, 18.366, 1.74197;
8500, 9000, 3227.33, 55.5995, 1.0358, 18.366, 1.74197;
8500, 9100, 2641.92, 55.5995, 1.0358, 18.366, 1.74197;
8500, 9200, 2446.84, 55.5995, 1.0358, 18.366, 1.74197;
8500, 9300, 2154.8, 55.5995, 1.0358, 18.366, 1.74197;
8500, 9400, 2055.53, 55.5995, 1.0358, 0, 1.74197;
8500, 9500, 1763.49, 27.533, 1.0358, 0, 0.872079;
8500, 9600, 1373.46, 27.533, 1.0358, 0, 0.872079;
8500, 9700, 1274.88, 27.533, 1.0358, 0, 0;
8500, 9800, 1272.8, 27.533, 1.0358, 0, 0;
8500, 9900, 1078.29, 27.533, 1.0358, 0, 0;
8500, 10000, 1077.82, 27.533, 1.0358, 0, 0;
8600, 1000, 205129, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 2000, 95160.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3000, 48597.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3100, 45437.7, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3200, 43091.3, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3300, 40608.6, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3400, 39074.6, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3500, 36495.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3600, 34876.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3700, 33342.8, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3800, 32261.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 3900, 30748.3, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4000, 28403.8, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4100, 25763.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4200, 24757.9, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4300, 23160.9, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4400, 22899.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4500, 21864.7, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4600, 20404.4, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4700, 18251.8, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4800, 16883.6, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 4900, 14857.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5000, 13871.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5100, 13732.4, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5200, 13400.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5300, 13347.9, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5400, 13019.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5500, 12789.9, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5600, 12754.4, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5700, 12435.5, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5800, 11732.8, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 5900, 11327.3, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6000, 10920.7, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6100, 10610.2, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6200, 10490.1, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6300, 9991.56, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6400, 9024.46, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6500, 8907.01, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6600, 8788.98, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6700, 8671, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6800, 7989.39, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 6900, 7497.8, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7000, 7289.27, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7100, 7274.02, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7200, 7164.04, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7300, 6681.7, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7400, 6672.87, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7500, 6091.39, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7600, 6082.57, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7700, 5976.35, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7800, 5968.21, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 7900, 5865.59, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 8000, 5762.84, 55.5995, 4.57549, 37.9308, 2.16386;
8600, 8100, 5564.45, 55.5995, 4.57549, 18.366, 2.16386;
8600, 8200, 5461.24, 55.5995, 4.57549, 18.366, 2.16386;
8600, 8300, 4790.94, 55.5995, 4.57549, 18.366, 2.16386;
8600, 8400, 4691.63, 55.5995, 4.57549, 18.366, 2.16386;
8600, 8500, 4118.45, 55.5995, 3.62171, 18.366, 2.16386;
8600, 8600, 4017.45, 55.5995, 3.62171, 18.366, 2.16386;
8600, 8700, 3819.62, 55.5995, 3.62171, 18.366, 2.16386;
8600, 8800, 3622.77, 55.5995, 1.0358, 18.366, 2.16386;
8600, 8900, 3426.02, 55.5995, 1.0358, 18.366, 1.74197;
8600, 9000, 3227.33, 55.5995, 1.0358, 18.366, 1.74197;
8600, 9100, 2641.92, 55.5995, 1.0358, 18.366, 1.74197;
8600, 9200, 2446.84, 55.5995, 1.0358, 18.366, 1.74197;
8600, 9300, 2154.8, 55.5995, 1.0358, 18.366, 1.74197;
8600, 9400, 2055.53, 55.5995, 1.0358, 0, 1.74197;
8600, 9500, 1763.49, 27.533, 1.0358, 0, 0.872079;
8600, 9600, 1373.46, 27.533, 1.0358, 0, 0.872079;
8600, 9700, 1274.88, 27.533, 1.0358, 0, 0;
8600, 9800, 1272.8, 27.533, 1.0358, 0, 0;
8600, 9900, 1078.29, 27.533, 1.0358, 0, 0;
8600, 10000, 1077.82, 27.533, 1.0358, 0, 0;
8700, 1000, 191248, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 2000, 88682.7, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3000, 44661.7, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3100, 41606.3, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3200, 39362.3, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3300, 36891.9, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3400, 35557.9, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3500, 33457.1, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3600, 32215.9, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3700, 30689, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3800, 29613.3, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 3900, 28103.6, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4000, 26236, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4100, 24074.4, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4200, 23073, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4300, 21675.9, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4400, 21419, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4500, 20388.7, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4600, 18930, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4700, 16878.2, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4800, 15887.2, 55.5995, 4.57549, 37.9308, 1.74197;
8700, 4900, 13961.1, 55.5995, 4.57549, 37.9308, 1.74197;
