// x, y, n_BG, n_sig0, n_sig1, n_sig2, n_sig3 
3900, 3000, 2.23133e+06, 162.695, 13.6991, 73.5396, 6.58967;
3900, 3100, 2.02429e+06, 160.649, 13.4331, 72.9002, 6.52865;
3900, 3200, 1.82191e+06, 154.509, 13.4331, 72.9002, 6.52865;
3900, 3300, 1.66484e+06, 150.416, 13.1671, 70.3423, 6.46763;
3900, 3400, 1.52855e+06, 149.393, 12.6351, 70.3423, 6.40662;
3900, 3500, 1.39205e+06, 146.323, 12.5021, 70.3423, 6.22357;
3900, 3600, 1.25859e+06, 142.23, 12.2361, 69.7028, 6.04053;
3900, 3700, 1.15875e+06, 138.137, 11.9701, 68.4238, 5.73545;
3900, 3800, 1.04718e+06, 127.905, 11.8371, 65.8659, 5.67443;
3900, 3900, 917460, 121.765, 11.1721, 63.9475, 5.5524;
3900, 4000, 816325, 118.696, 10.9061, 61.3896, 5.24733;
4000, 100, 1.0552e+08, 165.765, 13.4331, 78.6554, 6.65068;
4000, 200, 9.21964e+07, 165.765, 13.4331, 78.6554, 6.65068;
4000, 300, 5.09141e+07, 165.765, 13.4331, 78.6554, 6.65068;
4000, 400, 4.27952e+07, 165.765, 13.4331, 78.6554, 6.58967;
4000, 500, 3.63455e+07, 165.765, 13.4331, 78.6554, 6.58967;
4000, 600, 3.12165e+07, 165.765, 13.4331, 78.6554, 6.58967;
4000, 700, 2.64019e+07, 165.765, 13.4331, 78.6554, 6.58967;
4000, 800, 2.2855e+07, 164.742, 13.4331, 78.6554, 6.58967;
4000, 900, 1.99534e+07, 164.742, 13.4331, 78.6554, 6.58967;
4000, 1000, 1.74052e+07, 164.742, 13.4331, 78.6554, 6.58967;
4000, 1100, 1.53409e+07, 164.742, 13.4331, 78.016, 6.58967;
4000, 1200, 1.35365e+07, 163.718, 13.4331, 77.3765, 6.58967;
4000, 1300, 1.20209e+07, 162.695, 13.4331, 75.4581, 6.58967;
4000, 1400, 1.06641e+07, 162.695, 13.3001, 74.1791, 6.58967;
4000, 1500, 9.59577e+06, 162.695, 13.3001, 74.1791, 6.58967;
4000, 1600, 8.60854e+06, 161.672, 13.3001, 74.1791, 6.58967;
4000, 1700, 7.74476e+06, 161.672, 13.1671, 74.1791, 6.58967;
4000, 1800, 7.00426e+06, 160.649, 13.0341, 73.5396, 6.58967;
4000, 1900, 6.29496e+06, 159.625, 12.9011, 73.5396, 6.58967;
4000, 2000, 5.68928e+06, 157.579, 12.9011, 72.9002, 6.52865;
4000, 2100, 5.15098e+06, 157.579, 12.9011, 72.2607, 6.52865;
4000, 2200, 4.63141e+06, 155.532, 12.9011, 71.6212, 6.52865;
4000, 2300, 4.20828e+06, 155.532, 12.7681, 71.6212, 6.52865;
4000, 2400, 3.79477e+06, 155.532, 12.7681, 71.6212, 6.46763;
4000, 2500, 3.40421e+06, 154.509, 12.7681, 70.9817, 6.40662;
4000, 2600, 3.05965e+06, 150.416, 12.7681, 70.9817, 6.3456;
4000, 2700, 2.79115e+06, 150.416, 12.6351, 69.7028, 6.3456;
4000, 2800, 2.53875e+06, 149.393, 12.5021, 69.0633, 6.3456;
4000, 2900, 2.32979e+06, 148.37, 12.1031, 69.0633, 6.22357;
4000, 3000, 2.11987e+06, 147.346, 11.8371, 68.4238, 6.22357;
4000, 3100, 1.92236e+06, 145.3, 11.7041, 67.7844, 6.16256;
4000, 3200, 1.72783e+06, 140.184, 11.7041, 67.7844, 6.16256;
4000, 3300, 1.58868e+06, 137.114, 11.4381, 65.8659, 6.10154;
4000, 3400, 1.46348e+06, 136.091, 11.0391, 65.8659, 6.04053;
4000, 3500, 1.33037e+06, 134.044, 10.9061, 65.8659, 5.85748;
4000, 3600, 1.2251e+06, 130.975, 10.6401, 65.2265, 5.73545;
4000, 3700, 1.12713e+06, 129.951, 10.6401, 64.587, 5.43037;
4000, 3800, 1.01737e+06, 122.789, 10.5071, 62.0291, 5.36936;
4000, 3900, 889235, 116.649, 9.97505, 61.3896, 5.24733;
4000, 4000, 796111, 114.603, 9.84205, 60.1107, 5.06428;
