// x, y, n_BG, n_sig0, n_sig1, n_sig2, n_sig3 
2800, 1900, 6.28115e+06, 451.28, 27.5311, 212.319, 11.715;
2800, 2000, 5.54951e+06, 441.047, 27.2651, 207.203, 11.6539;
2800, 2100, 4.99086e+06, 430.814, 27.1321, 202.087, 11.4099;
2800, 2200, 4.45233e+06, 422.627, 26.8661, 197.61, 11.3489;
2800, 2300, 3.98342e+06, 415.464, 26.2011, 195.052, 11.2268;
2800, 2400, 3.53661e+06, 403.185, 25.9351, 191.215, 11.1048;
2800, 2500, 3.20095e+06, 389.882, 25.8021, 185.459, 10.7997;
2800, 2600, 2.88851e+06, 372.485, 24.8711, 179.704, 10.5557;
2800, 2700, 2.62011e+06, 357.136, 24.2061, 173.948, 10.2506;
2800, 2800, 2.31066e+06, 337.693, 22.8761, 163.716, 10.0065;
2800, 2900, 2.03002e+06, 319.273, 21.0141, 154.763, 9.39637;
2800, 3000, 1.82504e+06, 299.83, 19.9501, 141.333, 8.96927;
2800, 3100, 1.57119e+06, 275.271, 18.2211, 129.822, 8.54216;
2800, 3200, 1.33242e+06, 248.665, 17.2901, 117.031, 8.2981;
2800, 3300, 1.18147e+06, 229.222, 15.8271, 106.799, 7.62693;
2800, 3400, 1.03366e+06, 211.825, 14.6301, 95.2877, 7.26084;
2800, 3500, 863567, 198.522, 13.6991, 87.6136, 6.7117;
2800, 3600, 780233, 181.126, 12.7681, 81.8579, 6.10154;
2800, 3700, 677004, 163.73, 11.8371, 78.6604, 5.61342;
2800, 3800, 573362, 145.31, 11.0391, 71.6257, 5.43037;
2800, 3900, 528825, 129.961, 10.2411, 60.7539, 5.06428;
2800, 4000, 461714, 120.751, 9.97505, 56.2773, 4.57616;
2900, 100, 1.57308e+08, 457.42, 25.5361, 212.319, 11.776;
2900, 200, 1.25445e+08, 456.397, 25.5361, 212.319, 11.776;
2900, 300, 7.28949e+07, 456.397, 25.5361, 211.679, 11.776;
2900, 400, 5.79475e+07, 456.397, 25.5361, 211.679, 11.715;
2900, 500, 4.66286e+07, 456.397, 25.5361, 211.679, 11.715;
2900, 600, 3.8015e+07, 456.397, 25.5361, 211.679, 11.715;
2900, 700, 3.15327e+07, 455.373, 25.4031, 210.4, 11.715;
2900, 800, 2.64202e+07, 454.35, 25.4031, 209.121, 11.6539;
2900, 900, 2.23557e+07, 452.303, 25.4031, 208.482, 11.5929;
2900, 1000, 1.88901e+07, 451.28, 25.4031, 207.842, 11.5929;
2900, 1100, 1.61434e+07, 449.234, 25.4031, 205.924, 11.5929;
2900, 1200, 1.39265e+07, 448.21, 25.4031, 203.366, 11.4709;
2900, 1300, 1.21434e+07, 446.164, 25.4031, 200.168, 11.4099;
2900, 1400, 1.06798e+07, 444.117, 25.2701, 196.331, 11.3489;
2900, 1500, 9.41504e+06, 442.07, 25.2701, 194.413, 11.2879;
2900, 1600, 8.28789e+06, 433.884, 25.1371, 193.134, 11.2879;
2900, 1700, 7.34572e+06, 427.744, 24.8711, 191.855, 11.2268;
2900, 1800, 6.58412e+06, 424.674, 24.7381, 190.575, 11.1658;
2900, 1900, 5.91329e+06, 416.488, 24.4721, 187.378, 11.1048;
2900, 2000, 5.27308e+06, 409.324, 24.2061, 182.901, 11.0438;
2900, 2100, 4.74876e+06, 400.115, 24.0731, 179.064, 10.9828;
2900, 2200, 4.2619e+06, 393.975, 23.9401, 175.867, 10.9218;
2900, 2300, 3.83266e+06, 389.882, 23.4081, 174.588, 10.7997;
2900, 2400, 3.39379e+06, 381.695, 23.1421, 172.03, 10.6777;
2900, 2500, 3.07198e+06, 371.462, 23.0091, 167.553, 10.3726;
2900, 2600, 2.79029e+06, 357.136, 22.6101, 163.076, 10.1286;
2900, 2700, 2.54379e+06, 344.856, 22.0781, 159.239, 9.82348;
2900, 2800, 2.26597e+06, 328.483, 21.5461, 151.565, 9.64044;
2900, 2900, 1.99337e+06, 313.133, 19.8171, 144.53, 9.15231;
2900, 3000, 1.80794e+06, 294.714, 19.1521, 133.019, 8.78622;
2900, 3100, 1.55514e+06, 272.201, 17.8221, 123.426, 8.35911;
2900, 3200, 1.32295e+06, 246.618, 17.0241, 112.555, 8.11505;
2900, 3300, 1.17251e+06, 227.175, 15.5611, 103.601, 7.56591;
2900, 3400, 1.02518e+06, 209.779, 14.4971, 92.7297, 7.19982;
2900, 3500, 855081, 196.476, 13.5661, 85.695, 6.65068;
2900, 3600, 771880, 179.079, 12.6351, 80.5789, 6.04053;
2900, 3700, 668881, 161.683, 11.7041, 77.3813, 5.5524;
2900, 3800, 571593, 143.264, 10.9061, 70.3467, 5.36936;
2900, 3900, 527188, 127.914, 10.1081, 60.1144, 5.00326;
2900, 4000, 460077, 119.727, 9.84205, 55.6378, 4.51514;
3000, 100, 1.4068e+08, 415.464, 23.4081, 185.459, 10.9218;
3000, 200, 1.13565e+08, 414.441, 23.4081, 185.459, 10.9218;
3000, 300, 6.38898e+07, 414.441, 23.4081, 184.82, 10.9218;
3000, 400, 5.10234e+07, 414.441, 23.4081, 184.82, 10.8607;
3000, 500, 4.11857e+07, 414.441, 23.4081, 184.82, 10.8607;
3000, 600, 3.38304e+07, 414.441, 23.4081, 184.82, 10.8607;
3000, 700, 2.81667e+07, 413.418, 23.2751, 183.541, 10.8607;
3000, 800, 2.36754e+07, 412.394, 23.2751, 182.901, 10.7997;
3000, 900, 2.00417e+07, 410.348, 23.2751, 182.262, 10.7387;
3000, 1000, 1.70412e+07, 409.324, 23.2751, 181.622, 10.7387;
3000, 1100, 1.46323e+07, 407.278, 23.2751, 179.704, 10.7387;
3000, 1200, 1.2633e+07, 406.254, 23.2751, 177.785, 10.6167;
3000, 1300, 1.10476e+07, 404.208, 23.2751, 174.588, 10.5557;
3000, 1400, 9.75322e+06, 402.161, 23.1421, 170.751, 10.4947;
3000, 1500, 8.57974e+06, 400.115, 23.1421, 168.832, 10.4336;
3000, 1600, 7.57515e+06, 392.951, 23.0091, 167.553, 10.4336;
3000, 1700, 6.73336e+06, 386.812, 22.7431, 166.913, 10.3726;
3000, 1800, 6.06421e+06, 383.742, 22.6101, 165.634, 10.3116;
3000, 1900, 5.47246e+06, 375.555, 22.3441, 163.716, 10.2506;
3000, 2000, 4.90969e+06, 369.415, 22.0781, 159.879, 10.1896;
3000, 2100, 4.42809e+06, 363.275, 21.9451, 157.321, 10.1286;
3000, 2200, 3.97679e+06, 360.205, 21.8121, 154.763, 10.0675;
3000, 2300, 3.59038e+06, 357.136, 21.4131, 154.123, 10.0065;
3000, 2400, 3.20255e+06, 350.996, 21.1471, 153.484, 9.8845;
3000, 2500, 2.89517e+06, 341.786, 21.0141, 149.647, 9.64044;
3000, 2600, 2.63648e+06, 329.506, 20.6151, 146.449, 9.51841;
3000, 2700, 2.40536e+06, 318.25, 20.3491, 142.612, 9.33536;
3000, 2800, 2.17192e+06, 306.993, 19.8171, 136.217, 9.21333;
3000, 2900, 1.94912e+06, 295.737, 18.6201, 130.461, 8.90825;
3000, 3000, 1.77126e+06, 283.457, 18.0881, 121.508, 8.60317;
3000, 3100, 1.53206e+06, 266.061, 17.1571, 115.113, 8.2981;
3000, 3200, 1.31292e+06, 241.501, 16.3591, 104.88, 8.05404;
3000, 3300, 1.16276e+06, 222.059, 15.0291, 97.2063, 7.5049;
3000, 3400, 1.01619e+06, 205.686, 13.9651, 88.8926, 7.1388;
3000, 3500, 846230, 194.429, 13.1671, 82.4974, 6.58967;
3000, 3600, 769638, 178.056, 12.2361, 78.0208, 5.97951;
3000, 3700, 666737, 160.66, 11.3051, 75.4628, 5.49139;
3000, 3800, 569643, 143.264, 10.5071, 68.4281, 5.30834;
3000, 3900, 525335, 127.914, 9.84205, 58.8354, 4.94225;
3000, 4000, 458648, 119.727, 9.57605, 54.3588, 4.45413;
3100, 100, 1.2644e+08, 369.415, 21.6791, 164.995, 10.3726;
3100, 200, 1.03434e+08, 368.392, 21.6791, 164.995, 10.3726;
3100, 300, 5.64218e+07, 368.392, 21.6791, 164.355, 10.3726;
3100, 400, 4.52469e+07, 368.392, 21.6791, 164.355, 10.3116;
3100, 500, 3.67207e+07, 368.392, 21.6791, 164.355, 10.3116;
3100, 600, 3.03084e+07, 368.392, 21.6791, 164.355, 10.3116;
3100, 700, 2.53131e+07, 367.369, 21.5461, 163.076, 10.3116;
3100, 800, 2.13306e+07, 366.345, 21.5461, 162.437, 10.2506;
3100, 900, 1.80456e+07, 365.322, 21.5461, 161.797, 10.1896;
3100, 1000, 1.53583e+07, 364.299, 21.5461, 161.158, 10.1896;
3100, 1100, 1.32498e+07, 362.252, 21.5461, 159.239, 10.1896;
3100, 1200, 1.15015e+07, 361.229, 21.5461, 157.321, 10.1286;
3100, 1300, 1.0072e+07, 360.205, 21.5461, 154.763, 10.0675;
3100, 1400, 8.91415e+06, 358.159, 21.4131, 151.565, 10.0065;
3100, 1500, 7.8544e+06, 356.112, 21.4131, 150.926, 10.0065;
3100, 1600, 6.93221e+06, 349.972, 21.2801, 149.647, 10.0065;
3100, 1700, 6.16111e+06, 343.833, 21.1471, 149.007, 9.94551;
3100, 1800, 5.55291e+06, 340.763, 21.0141, 147.728, 9.8845;
3100, 1900, 5.0104e+06, 336.669, 20.7481, 145.809, 9.82348;
3100, 2000, 4.50193e+06, 331.553, 20.6151, 141.972, 9.76247;
3100, 2100, 4.08348e+06, 326.436, 20.4821, 140.693, 9.70145;
3100, 2200, 3.65771e+06, 325.413, 20.3491, 139.414, 9.64044;
3100, 2300, 3.31364e+06, 322.343, 19.9501, 138.775, 9.57942;
3100, 2400, 2.96629e+06, 319.273, 19.6841, 138.775, 9.45739;
3100, 2500, 2.66774e+06, 311.087, 19.5511, 135.577, 9.21333;
3100, 2600, 2.43122e+06, 302.9, 19.1521, 133.019, 9.0913;
3100, 2700, 2.21761e+06, 295.737, 19.0191, 131.101, 8.90825;
3100, 2800, 2.03501e+06, 285.504, 18.6201, 126.624, 8.78622;
3100, 2900, 1.84027e+06, 276.294, 17.5561, 122.787, 8.54216;
3100, 3000, 1.67635e+06, 267.084, 17.1571, 115.752, 8.42013;
3100, 3100, 1.46276e+06, 252.758, 16.3591, 109.997, 8.17607;
3100, 3200, 1.25694e+06, 231.268, 15.9601, 101.043, 7.932;
3100, 3300, 1.12001e+06, 212.849, 14.6301, 94.0087, 7.44388;
3100, 3400, 987105, 198.522, 13.6991, 85.695, 7.07779;
3100, 3500, 823980, 187.266, 12.9011, 80.5789, 6.52865;
3100, 3600, 747751, 172.94, 11.9701, 76.1023, 5.9185;
3100, 3700, 645176, 156.567, 11.0391, 73.5442, 5.43037;
3100, 3800, 561009, 139.17, 10.2411, 66.5096, 5.24733;
3100, 3900, 523214, 124.844, 9.57605, 56.9168, 4.88123;
3100, 4000, 456721, 117.681, 9.31005, 53.7193, 4.39311;
3200, 100, 1.14781e+08, 336.669, 19.5511, 143.891, 8.90825;
3200, 200, 9.48507e+07, 335.646, 19.5511, 143.891, 8.90825;
3200, 300, 4.99293e+07, 335.646, 19.5511, 143.251, 8.90825;
3200, 400, 4.01754e+07, 335.646, 19.5511, 143.251, 8.84724;
3200, 500, 3.27837e+07, 335.646, 19.5511, 143.251, 8.84724;
3200, 600, 2.70942e+07, 335.646, 19.5511, 143.251, 8.84724;
3200, 700, 2.26861e+07, 334.623, 19.5511, 142.612, 8.84724;
3200, 800, 1.9123e+07, 333.599, 19.5511, 142.612, 8.78622;
3200, 900, 1.62398e+07, 332.576, 19.5511, 141.972, 8.72521;
3200, 1000, 1.38683e+07, 331.553, 19.5511, 141.333, 8.72521;
3200, 1100, 1.19613e+07, 329.506, 19.5511, 139.414, 8.72521;
3200, 1200, 1.0358e+07, 328.483, 19.5511, 138.135, 8.66419;
3200, 1300, 9.06559e+06, 327.46, 19.5511, 135.577, 8.60317;
3200, 1400, 8.0169e+06, 325.413, 19.4181, 133.019, 8.60317;
3200, 1500, 7.08522e+06, 323.366, 19.4181, 132.38, 8.60317;
3200, 1600, 6.23646e+06, 318.25, 19.2851, 131.101, 8.60317;
3200, 1700, 5.56654e+06, 312.11, 19.1521, 130.461, 8.60317;
3200, 1800, 5.0234e+06, 310.063, 19.0191, 129.182, 8.54216;
3200, 1900, 4.53562e+06, 306.993, 18.7531, 127.903, 8.48114;
3200, 2000, 4.06864e+06, 301.877, 18.6201, 124.705, 8.42013;
3200, 2100, 3.69227e+06, 296.76, 18.4871, 124.066, 8.35911;
3200, 2200, 3.32003e+06, 295.737, 18.3541, 122.787, 8.2981;
3200, 2300, 2.98929e+06, 294.714, 17.9551, 122.147, 8.2981;
3200, 2400, 2.6985e+06, 292.667, 17.6891, 122.147, 8.23708;
3200, 2500, 2.42042e+06, 287.55, 17.5561, 118.95, 8.05404;
3200, 2600, 2.19689e+06, 280.387, 17.5561, 117.031, 8.05404;
3200, 2700, 2.00554e+06, 275.271, 17.4231, 115.113, 7.99302;
3200, 2800, 1.84478e+06, 266.061, 17.0241, 110.636, 7.87099;
3200, 2900, 1.66971e+06, 257.874, 16.2261, 108.078, 7.68794;
3200, 3000, 1.50692e+06, 249.688, 15.8271, 104.88, 7.56591;
3200, 3100, 1.35387e+06, 239.455, 15.1621, 101.043, 7.32185;
3200, 3200, 1.199e+06, 223.082, 14.7631, 93.3692, 7.1388;
3200, 3300, 1.07484e+06, 204.662, 13.9651, 88.8926, 6.77271;
3200, 3400, 967566, 192.382, 13.1671, 80.5789, 6.52865;
3200, 3500, 822223, 182.149, 12.5021, 77.3813, 5.97951;
3200, 3600, 746127, 168.846, 11.5711, 72.9047, 5.5524;
3200, 3700, 643684, 152.473, 10.7731, 70.3467, 5.1253;
3200, 3800, 559712, 135.077, 10.1081, 64.591, 4.94225;
3200, 3900, 522013, 120.751, 9.44305, 56.2773, 4.63717;
3200, 4000, 455617, 113.588, 9.17705, 53.0798, 4.14905;
3300, 100, 1.04607e+08, 299.83, 18.6201, 129.182, 7.87099;
3300, 200, 8.74421e+07, 298.807, 18.6201, 129.182, 7.87099;
3300, 300, 4.43958e+07, 298.807, 18.6201, 128.543, 7.87099;
3300, 400, 3.58616e+07, 298.807, 18.6201, 128.543, 7.80997;
3300, 500, 2.94474e+07, 298.807, 18.6201, 128.543, 7.80997;
3300, 600, 2.44409e+07, 298.807, 18.6201, 128.543, 7.80997;
3300, 700, 2.05177e+07, 298.807, 18.6201, 127.903, 7.80997;
3300, 800, 1.73931e+07, 297.784, 18.6201, 127.903, 7.74896;
3300, 900, 1.48175e+07, 297.784, 18.6201, 127.263, 7.68794;
3300, 1000, 1.26836e+07, 296.76, 18.6201, 126.624, 7.68794;
3300, 1100, 1.0994e+07, 294.714, 18.6201, 125.345, 7.68794;
3300, 1200, 9.54012e+06, 293.69, 18.6201, 124.066, 7.62693;
3300, 1300, 8.38227e+06, 292.667, 18.6201, 122.787, 7.62693;
3300, 1400, 7.42463e+06, 291.644, 18.4871, 120.229, 7.62693;
3300, 1500, 6.58804e+06, 290.62, 18.4871, 119.589, 7.62693;
3300, 1600, 5.85836e+06, 285.504, 18.3541, 118.31, 7.62693;
3300, 1700, 5.24849e+06, 280.387, 18.2211, 117.671, 7.62693;
3300, 1800, 4.74272e+06, 278.341, 18.0881, 117.031, 7.56591;
3300, 1900, 4.29779e+06, 275.271, 17.8221, 116.392, 7.5049;
3300, 2000, 3.85905e+06, 271.177, 17.8221, 113.194, 7.44388;
3300, 2100, 3.50379e+06, 268.107, 17.6891, 112.555, 7.44388;
3300, 2200, 3.16386e+06, 267.084, 17.5561, 111.276, 7.44388;
3300, 2300, 2.85173e+06, 266.061, 17.1571, 110.636, 7.44388;
3300, 2400, 2.58616e+06, 264.014, 17.0241, 110.636, 7.38287;
3300, 2500, 2.31808e+06, 259.921, 16.8911, 108.078, 7.19982;
3300, 2600, 2.1014e+06, 253.781, 16.8911, 106.16, 7.19982;
3300, 2700, 1.91324e+06, 249.688, 16.7581, 104.88, 7.19982;
3300, 2800, 1.76952e+06, 242.525, 16.3591, 101.043, 7.07779;
3300, 2900, 1.60401e+06, 237.408, 15.5611, 98.4853, 6.89474;
3300, 3000, 1.44875e+06, 229.222, 15.1621, 95.2877, 6.83373;
3300, 3100, 1.32298e+06, 221.035, 14.4971, 92.0902, 6.7117;
3300, 3200, 1.16879e+06, 205.686, 14.2311, 87.6136, 6.65068;
3300, 3300, 1.05152e+06, 194.429, 13.5661, 83.137, 6.46763;
3300, 3400, 951574, 186.243, 12.7681, 76.7418, 6.3456;
3300, 3500, 806871, 179.079, 12.2361, 74.8233, 5.85748;
3300, 3600, 737287, 166.8, 11.4381, 70.3467, 5.43037;
3300, 3700, 641357, 151.45, 10.6401, 67.7886, 5.00326;
3300, 3800, 557421, 134.054, 9.97505, 63.312, 4.82022;
3300, 3900, 520230, 119.727, 9.31005, 54.9983, 4.51514;
3300, 4000, 454125, 112.564, 9.04405, 51.8007, 4.02702;
3400, 100, 9.58982e+07, 260.944, 16.7581, 118.95, 7.01677;
3400, 200, 8.11175e+07, 260.944, 16.7581, 118.95, 7.01677;
3400, 300, 3.95679e+07, 260.944, 16.7581, 118.31, 7.01677;
3400, 400, 3.20966e+07, 260.944, 16.7581, 118.31, 6.95576;
3400, 500, 2.63873e+07, 260.944, 16.7581, 118.31, 6.95576;
3400, 600, 2.19875e+07, 260.944, 16.7581, 118.31, 6.95576;
3400, 700, 1.85565e+07, 260.944, 16.7581, 117.671, 6.95576;
3400, 800, 1.57629e+07, 259.921, 16.7581, 117.671, 6.89474;
3400, 900, 1.34778e+07, 259.921, 16.7581, 117.031, 6.89474;
3400, 1000, 1.15617e+07, 258.898, 16.7581, 116.392, 6.89474;
3400, 1100, 1.0054e+07, 256.851, 16.7581, 115.113, 6.89474;
3400, 1200, 8.7379e+06, 255.828, 16.7581, 113.834, 6.83373;
3400, 1300, 7.69081e+06, 254.804, 16.7581, 113.194, 6.83373;
3400, 1400, 6.80859e+06, 254.804, 16.6251, 110.636, 6.83373;
3400, 1500, 6.03721e+06, 253.781, 16.6251, 110.636, 6.83373;
3400, 1600, 5.38072e+06, 249.688, 16.4921, 109.357, 6.83373;
3400, 1700, 4.82211e+06, 247.641, 16.3591, 108.718, 6.83373;
3400, 1800, 4.35353e+06, 245.595, 16.2261, 108.078, 6.77271;
3400, 1900, 3.95036e+06, 242.525, 15.9601, 108.078, 6.77271;
3400, 2000, 3.54224e+06, 239.455, 15.9601, 105.52, 6.7117;
3400, 2100, 3.22736e+06, 237.408, 15.8271, 104.88, 6.7117;
3400, 2200, 2.93255e+06, 236.385, 15.8271, 104.241, 6.7117;
3400, 2300, 2.64816e+06, 235.362, 15.4281, 104.241, 6.7117;
3400, 2400, 2.41207e+06, 234.338, 15.4281, 104.241, 6.65068;
3400, 2500, 2.16085e+06, 231.268, 15.4281, 101.683, 6.46763;
3400, 2600, 1.95357e+06, 225.128, 15.4281, 99.7644, 6.46763;
3400, 2700, 1.77663e+06, 222.059, 15.2951, 98.4853, 6.46763;
3400, 2800, 1.64886e+06, 216.942, 14.8961, 94.6482, 6.46763;
3400, 2900, 1.49941e+06, 212.849, 14.0981, 92.0902, 6.28459;
3400, 3000, 1.3593e+06, 205.686, 13.9651, 89.5321, 6.28459;
3400, 3100, 1.24115e+06, 200.569, 13.4331, 86.974, 6.16256;
3400, 3200, 1.10047e+06, 187.266, 13.1671, 83.137, 6.10154;
3400, 3300, 1.00268e+06, 179.079, 12.7681, 79.2999, 6.04053;
3400, 3400, 920454, 174.986, 12.3691, 75.4628, 5.97951;
3400, 3500, 802185, 168.846, 11.9701, 73.5442, 5.5524;
3400, 3600, 733122, 158.613, 11.3051, 69.0676, 5.24733;
3400, 3700, 637966, 144.287, 10.5071, 66.5096, 4.88123;
3400, 3800, 554973, 127.914, 9.84205, 62.033, 4.7592;
3400, 3900, 518483, 115.634, 9.17705, 54.3588, 4.45413;
3400, 4000, 452475, 108.471, 8.91105, 51.1612, 3.966;
3500, 100, 8.82013e+07, 232.292, 15.1621, 104.88, 6.65068;
3500, 200, 7.54146e+07, 232.292, 15.1621, 104.88, 6.65068;
3500, 300, 3.52223e+07, 232.292, 15.1621, 104.88, 6.65068;
3500, 400, 2.86397e+07, 232.292, 15.1621, 104.88, 6.58967;
3500, 500, 2.36531e+07, 232.292, 15.1621, 104.88, 6.58967;
3500, 600, 1.97799e+07, 232.292, 15.1621, 104.88, 6.58967;
3500, 700, 1.6712e+07, 232.292, 15.1621, 104.241, 6.58967;
3500, 800, 1.42165e+07, 231.268, 15.1621, 104.241, 6.52865;
3500, 900, 1.22022e+07, 231.268, 15.1621, 103.601, 6.52865;
3500, 1000, 1.04677e+07, 230.245, 15.1621, 102.962, 6.52865;
3500, 1100, 9.10456e+06, 228.198, 15.1621, 101.683, 6.52865;
3500, 1200, 7.91493e+06, 227.175, 15.1621, 100.404, 6.52865;
3500, 1300, 6.97313e+06, 226.152, 15.1621, 99.7644, 6.52865;
3500, 1400, 6.15873e+06, 226.152, 15.0291, 97.2063, 6.52865;
3500, 1500, 5.47391e+06, 225.128, 15.0291, 97.2063, 6.52865;
3500, 1600, 4.87406e+06, 221.035, 15.0291, 96.5668, 6.52865;
3500, 1700, 4.37689e+06, 220.012, 14.8961, 95.9273, 6.52865;
3500, 1800, 3.94527e+06, 217.965, 14.8961, 95.2877, 6.46763;
3500, 1900, 3.57279e+06, 214.895, 14.7631, 95.2877, 6.46763;
3500, 2000, 3.20234e+06, 212.849, 14.7631, 94.0087, 6.40662;
3500, 2100, 2.90994e+06, 211.825, 14.6301, 93.3692, 6.40662;
3500, 2200, 2.63672e+06, 210.802, 14.6301, 92.7297, 6.40662;
3500, 2300, 2.38928e+06, 209.779, 14.2311, 92.7297, 6.40662;
3500, 2400, 2.20308e+06, 209.779, 14.2311, 92.7297, 6.3456;
3500, 2500, 1.9587e+06, 207.732, 14.2311, 90.8111, 6.22357;
3500, 2600, 1.78271e+06, 202.616, 14.2311, 89.5321, 6.22357;
3500, 2700, 1.60997e+06, 199.546, 14.0981, 88.2531, 6.22357;
3500, 2800, 1.48697e+06, 195.452, 13.8321, 84.416, 6.22357;
3500, 2900, 1.38225e+06, 192.382, 13.0341, 81.8579, 6.04053;
3500, 3000, 1.24425e+06, 187.266, 13.0341, 80.5789, 6.04053;
3500, 3100, 1.14026e+06, 182.149, 12.5021, 78.6604, 5.9185;
3500, 3200, 1.013e+06, 170.893, 12.3691, 75.4628, 5.9185;
3500, 3300, 935402, 164.753, 12.1031, 72.2652, 5.85748;
3500, 3400, 866597, 163.73, 11.8371, 70.9862, 5.79646;
3500, 3500, 780245, 158.613, 11.5711, 70.3467, 5.43037;
3500, 3600, 717791, 150.427, 10.9061, 65.8701, 5.1253;
3500, 3700, 629341, 137.124, 10.1081, 63.312, 4.7592;
3500, 3800, 546542, 121.774, 9.57605, 59.4749, 4.63717;
3500, 3900, 510344, 110.518, 8.91105, 53.0798, 4.33209;
3500, 4000, 450848, 103.354, 8.64505, 49.8822, 3.90499;
3600, 100, 8.16381e+07, 208.755, 14.6301, 93.3692, 6.22357;
3600, 200, 7.04874e+07, 208.755, 14.6301, 93.3692, 6.22357;
3600, 300, 3.14838e+07, 208.755, 14.6301, 93.3692, 6.22357;
3600, 400, 2.56443e+07, 208.755, 14.6301, 93.3692, 6.16256;
3600, 500, 2.12512e+07, 208.755, 14.6301, 93.3692, 6.16256;
3600, 600, 1.78236e+07, 208.755, 14.6301, 93.3692, 6.16256;
3600, 700, 1.51188e+07, 208.755, 14.6301, 93.3692, 6.16256;
3600, 800, 1.28816e+07, 207.732, 14.6301, 93.3692, 6.10154;
3600, 900, 1.10699e+07, 207.732, 14.6301, 92.7297, 6.10154;
3600, 1000, 9.51281e+06, 207.732, 14.6301, 92.0902, 6.10154;
3600, 1100, 8.29626e+06, 206.709, 14.6301, 91.4507, 6.10154;
3600, 1200, 7.20588e+06, 205.686, 14.6301, 90.1716, 6.10154;
3600, 1300, 6.3493e+06, 204.662, 14.6301, 89.5321, 6.10154;
3600, 1400, 5.62865e+06, 204.662, 14.4971, 86.974, 6.10154;
3600, 1500, 5.0317e+06, 203.639, 14.4971, 86.974, 6.10154;
3600, 1600, 4.50204e+06, 199.546, 14.4971, 86.3345, 6.10154;
3600, 1700, 4.05084e+06, 198.522, 14.3641, 86.3345, 6.10154;
3600, 1800, 3.66247e+06, 197.499, 14.3641, 85.695, 6.10154;
3600, 1900, 3.32385e+06, 195.452, 14.2311, 85.695, 6.10154;
3600, 2000, 2.98487e+06, 193.406, 14.2311, 85.0555, 6.04053;
3600, 2100, 2.71191e+06, 192.382, 14.2311, 84.416, 6.04053;
3600, 2200, 2.45412e+06, 191.359, 14.2311, 83.7765, 6.04053;
3600, 2300, 2.21918e+06, 190.336, 13.8321, 83.7765, 6.04053;
3600, 2400, 2.0442e+06, 190.336, 13.8321, 83.7765, 5.97951;
3600, 2500, 1.8113e+06, 189.313, 13.8321, 81.8579, 5.9185;
3600, 2600, 1.65148e+06, 185.219, 13.8321, 80.5789, 5.9185;
3600, 2700, 1.49052e+06, 182.149, 13.6991, 79.2999, 5.9185;
3600, 2800, 1.37271e+06, 178.056, 13.4331, 76.7418, 5.9185;
3600, 2900, 1.27823e+06, 174.986, 12.6351, 74.8233, 5.73545;
3600, 3000, 1.16073e+06, 169.87, 12.6351, 73.5442, 5.73545;
3600, 3100, 1.06447e+06, 165.776, 12.2361, 71.6257, 5.61342;
3600, 3200, 939033, 155.543, 12.1031, 69.0676, 5.61342;
3600, 3300, 879637, 150.427, 11.8371, 65.8701, 5.5524;
3600, 3400, 824796, 149.403, 11.5711, 65.2305, 5.49139;
3600, 3500, 762168, 144.287, 11.3051, 64.591, 5.1253;
3600, 3600, 700707, 138.147, 10.7731, 60.7539, 4.88123;
3600, 3700, 625282, 126.891, 9.97505, 59.4749, 4.57616;
3600, 3800, 543197, 112.564, 9.44305, 56.9168, 4.45413;
3600, 3900, 507387, 103.354, 8.77805, 52.4402, 4.21006;
3600, 4000, 448363, 97.2146, 8.51204, 49.2427, 3.90499;
3700, 100, 7.57999e+07, 183.173, 13.0341, 82.4974, 5.67443;
3700, 200, 6.60959e+07, 183.173, 13.0341, 82.4974, 5.67443;
3700, 300, 2.80865e+07, 183.173, 13.0341, 82.4974, 5.67443;
3700, 400, 2.29796e+07, 183.173, 13.0341, 82.4974, 5.61342;
3700, 500, 1.90834e+07, 183.173, 13.0341, 82.4974, 5.61342;
3700, 600, 1.60678e+07, 183.173, 13.0341, 82.4974, 5.61342;
3700, 700, 1.36739e+07, 183.173, 13.0341, 82.4974, 5.61342;
3700, 800, 1.168e+07, 182.149, 13.0341, 82.4974, 5.61342;
3700, 900, 1.00444e+07, 182.149, 13.0341, 82.4974, 5.61342;
3700, 1000, 8.64711e+06, 182.149, 13.0341, 81.8579, 5.61342;
3700, 1100, 7.53871e+06, 181.126, 13.0341, 81.2184, 5.61342;
3700, 1200, 6.56632e+06, 180.103, 13.0341, 79.9394, 5.61342;
3700, 1300, 5.78341e+06, 179.079, 13.0341, 79.2999, 5.61342;
3700, 1400, 5.12295e+06, 179.079, 12.9011, 76.7418, 5.61342;
3700, 1500, 4.57717e+06, 179.079, 12.9011, 76.7418, 5.61342;
3700, 1600, 4.11038e+06, 177.033, 12.9011, 76.1023, 5.61342;
3700, 1700, 3.69714e+06, 176.01, 12.7681, 76.1023, 5.61342;
3700, 1800, 3.33938e+06, 174.986, 12.7681, 75.4628, 5.61342;
3700, 1900, 3.03027e+06, 172.94, 12.6351, 75.4628, 5.61342;
3700, 2000, 2.72744e+06, 170.893, 12.6351, 74.8233, 5.5524;
3700, 2100, 2.49459e+06, 169.87, 12.6351, 74.1837, 5.5524;
3700, 2200, 2.25747e+06, 168.846, 12.6351, 73.5442, 5.5524;
