// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
3200, 5200, 60801.1+/-2492.06, 4.57956+/-2.27622, 1.67782+/-2.27622;
3200, 5300, 54410.5+/-2342.31, 4.57956+/-2.27622, 1.67041+/-2.27622;
3200, 5400, 49365.2+/-2235.38, 4.57956+/-2.27622, 1.67041+/-2.27622;
3200, 5500, 44708.1+/-2131.91, 4.31128+/-2.26036, 1.5124+/-2.26036;
3200, 5600, 40342+/-2030.13, 4.31128+/-2.26036, 1.5124+/-2.26036;
3200, 5700, 36267+/-1930.3, 4.28188+/-2.26016, 1.51239+/-2.26016;
3200, 5800, 32677.1+/-1837.87, 3.22671+/-2.00283, 1.41159+/-2.00283;
3200, 5900, 29863.4+/-1762.03, 3.22671+/-2.00283, 1.37602+/-2.00283;
3200, 6000, 27042.7+/-1682.77, 2.59919+/-1.90201, 1.20699+/-1.90201;
3200, 6100, 24811.1+/-1617.16, 2.59919+/-1.90201, 1.20699+/-1.90201;
3200, 6200, 21997.4+/-1530.43, 2.59369+/-1.902, 1.20699+/-1.902;
3200, 6300, 19765.9+/-1457.97, 2.59369+/-1.902, 1.19497+/-1.902;
3200, 6400, 18019.4+/-1398.66, 2.59369+/-1.902, 1.19497+/-1.902;
3200, 6500, 16661.1+/-1350.72, 2.59369+/-1.902, 0.951747+/-1.902;
3200, 6600, 15496.8+/-1308.24, 2.59369+/-1.902, 0.951747+/-1.902;
3200, 6700, 14429.5+/-1268.04, 2.18685+/-1.85798, 0.873368+/-1.85798;
3200, 6800, 13168.2+/-1218.84, 2.18685+/-1.85798, 0.873368+/-1.85798;
3200, 6900, 11809.9+/-1163.52, 2.18685+/-1.85798, 0.762154+/-1.85798;
3200, 7000, 10174+/-1044.55, 1.90277+/-1.83613, 0.762154+/-1.83613;
3200, 7100, 9300.79+/-1003.18, 1.8865+/-1.83606, 0.762154+/-1.83606;
3200, 7200, 8330.55+/-955.105, 1.8865+/-1.83606, 0.762154+/-1.83606;
3200, 7300, 7748.41+/-925.064, 1.8865+/-1.83606, 0.593224+/-1.83606;
3200, 7400, 6584.12+/-861.847, 1.8844+/-1.83606, 0.32715+/-1.83606;
3200, 7500, 6099+/-834.093, 1.8844+/-1.83606, 0.32715+/-1.83606;
3200, 7600, 5516.85+/-799.518, 1.8844+/-1.83606, 0.279219+/-1.83606;
3200, 7700, 5225.78+/-781.657, 1.83573+/-1.83573, 0.279219+/-1.83573;
3200, 7800, 4934.71+/-763.379, 1.83573+/-1.83573, 0.279219+/-1.83573;
3200, 7900, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
3200, 8000, 3783.94+/-605.916, 1.83573+/-1.83573, 0.188611+/-1.83573;
3200, 8100, 3298.82+/-565.743, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8200, 2813.7+/-522.491, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8300, 2328.58+/-475.319, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8400, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8500, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8600, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8700, 1552.39+/-388.097, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8800, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
3200, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3200, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
3200, 9600, 0+/-0, 0+/-0, 0+/-0;
3200, 9700, 0+/-0, 0+/-0, 0+/-0;
3200, 9800, 0+/-0, 0+/-0, 0+/-0;
3200, 9900, 0+/-0, 0+/-0, 0+/-0;
3200, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
3300, 1000, 2.31475e+06+/-136330, 8.89601+/-2.62696, 3.59532+/-2.62696;
3300, 2000, 814518+/-64749.9, 8.86804+/-2.62681, 3.59529+/-2.62681;
3300, 3000, 603990+/-53545.8, 8.72899+/-2.62355, 3.56585+/-2.62355;
3300, 3100, 599004+/-53541, 8.72847+/-2.62355, 3.52873+/-2.62355;
3300, 3200, 563191+/-51639.4, 8.68726+/-2.62339, 3.52777+/-2.62339;
3300, 3300, 526016+/-49662.6, 8.65609+/-2.62332, 3.52158+/-2.62332;
3300, 3400, 496306+/-48021.5, 8.55367+/-2.62185, 3.47923+/-2.62185;
3300, 3500, 410976+/-40187.7, 8.48546+/-2.62147, 3.46818+/-2.62147;
3300, 3600, 380859+/-38141.8, 8.46794+/-2.62144, 3.39287+/-2.62144;
3300, 3700, 324933+/-33682.5, 7.66949+/-2.51102, 3.37764+/-2.51102;
3300, 3800, 287729+/-30565.8, 7.6555+/-2.511, 3.26802+/-2.511;
3300, 3900, 276377+/-29895.8, 7.42288+/-2.50603, 2.89951+/-2.50603;
3300, 4000, 233547+/-25564.8, 7.18878+/-2.49509, 2.84808+/-2.49509;
3300, 4100, 191770+/-20336.3, 6.68186+/-2.4446, 2.60695+/-2.4446;
3300, 4200, 156312+/-14611.3, 6.681+/-2.4446, 2.59331+/-2.4446;
3300, 4300, 144490+/-13146.5, 6.54184+/-2.44079, 2.55973+/-2.44079;
3300, 4400, 139652+/-13124.6, 5.90008+/-2.37984, 2.45801+/-2.37984;
3300, 4500, 122261+/-9589.43, 5.90008+/-2.37984, 2.38715+/-2.37984;
3300, 4600, 108706+/-7143.13, 5.86943+/-2.37964, 2.38108+/-2.37964;
3300, 4700, 102364+/-7100.08, 5.21604+/-2.28823, 2.08971+/-2.28823;
3300, 4800, 94642.8+/-7024.96, 5.10257+/-2.2868, 2.06775+/-2.2868;
3300, 4900, 81995.8+/-2946.62, 5.10247+/-2.2868, 1.91265+/-2.2868;
3300, 5000, 74635.5+/-2804.37, 4.76017+/-2.27903, 1.91264+/-2.27903;
3300, 5100, 66512.5+/-2620.77, 4.57956+/-2.27622, 1.91235+/-2.27622;
3300, 5200, 60510+/-2486.39, 4.57956+/-2.27622, 1.67782+/-2.27622;
3300, 5300, 54119.4+/-2336.28, 4.57956+/-2.27622, 1.67041+/-2.27622;
3300, 5400, 49074.2+/-2229.05, 4.57956+/-2.27622, 1.67041+/-2.27622;
3300, 5500, 44417+/-2125.28, 4.31128+/-2.26036, 1.5124+/-2.26036;
3300, 5600, 40050.9+/-2023.17, 4.31128+/-2.26036, 1.5124+/-2.26036;
3300, 5700, 35975.9+/-1922.97, 4.28188+/-2.26016, 1.51239+/-2.26016;
3300, 5800, 32483+/-1832.74, 3.22671+/-2.00283, 1.41159+/-2.00283;
3300, 5900, 29669.3+/-1756.68, 3.22671+/-2.00283, 1.37602+/-2.00283;
3300, 6000, 26848.6+/-1677.17, 2.59919+/-1.90201, 1.20699+/-1.90201;
3300, 6100, 24714.1+/-1614.25, 2.59919+/-1.90201, 1.20699+/-1.90201;
3300, 6200, 21900.4+/-1527.35, 2.59369+/-1.902, 1.20699+/-1.902;
3300, 6300, 19765.9+/-1457.97, 2.59369+/-1.902, 1.19497+/-1.902;
3300, 6400, 18019.4+/-1398.66, 2.59369+/-1.902, 1.19497+/-1.902;
3300, 6500, 16661.1+/-1350.72, 2.59369+/-1.902, 0.951747+/-1.902;
3300, 6600, 15496.8+/-1308.24, 2.59369+/-1.902, 0.951747+/-1.902;
3300, 6700, 14429.5+/-1268.04, 2.18685+/-1.85798, 0.873368+/-1.85798;
3300, 6800, 13168.2+/-1218.84, 2.18685+/-1.85798, 0.873368+/-1.85798;
3300, 6900, 11809.9+/-1163.52, 2.18685+/-1.85798, 0.762154+/-1.85798;
3300, 7000, 10174+/-1044.55, 1.90277+/-1.83613, 0.762154+/-1.83613;
3300, 7100, 9300.79+/-1003.18, 1.8865+/-1.83606, 0.762154+/-1.83606;
3300, 7200, 8330.55+/-955.105, 1.8865+/-1.83606, 0.762154+/-1.83606;
3300, 7300, 7748.41+/-925.064, 1.8865+/-1.83606, 0.593224+/-1.83606;
3300, 7400, 6584.12+/-861.847, 1.8844+/-1.83606, 0.32715+/-1.83606;
3300, 7500, 6099+/-834.093, 1.8844+/-1.83606, 0.32715+/-1.83606;
3300, 7600, 5516.85+/-799.518, 1.8844+/-1.83606, 0.279219+/-1.83606;
3300, 7700, 5225.78+/-781.657, 1.83573+/-1.83573, 0.279219+/-1.83573;
3300, 7800, 4934.71+/-763.379, 1.83573+/-1.83573, 0.279219+/-1.83573;
3300, 7900, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
3300, 8000, 3783.94+/-605.916, 1.83573+/-1.83573, 0.188611+/-1.83573;
3300, 8100, 3298.82+/-565.743, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8200, 2813.7+/-522.491, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8300, 2328.58+/-475.319, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8400, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8500, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8600, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8700, 1552.39+/-388.097, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8800, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
3300, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3300, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
3300, 9600, 0+/-0, 0+/-0, 0+/-0;
3300, 9700, 0+/-0, 0+/-0, 0+/-0;
3300, 9800, 0+/-0, 0+/-0, 0+/-0;
3300, 9900, 0+/-0, 0+/-0, 0+/-0;
3300, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
3400, 1000, 2.11328e+06+/-130234, 8.58002+/-2.62188, 3.35742+/-2.62188;
3400, 2000, 698946+/-57802.2, 8.55204+/-2.62173, 3.35741+/-2.62173;
3400, 3000, 544035+/-50074.7, 8.54351+/-2.62172, 3.33046+/-2.62172;
3400, 3100, 539243+/-50069.7, 8.54339+/-2.62172, 3.29334+/-2.62172;
3400, 3200, 516164+/-48855.1, 8.50266+/-2.62156, 3.29238+/-2.62156;
3400, 3300, 498137+/-48024.4, 8.48737+/-2.62153, 3.28764+/-2.62153;
3400, 3400, 468525+/-46325.3, 8.48539+/-2.62153, 3.24722+/-2.62153;
3400, 3500, 408855+/-40183.8, 8.42328+/-2.62116, 3.23617+/-2.62116;
3400, 3600, 379029+/-38138.1, 8.41153+/-2.62114, 3.16086+/-2.62114;
3400, 3700, 323769+/-33680.8, 7.61308+/-2.5107, 3.14563+/-2.5107;
3400, 3800, 286564+/-30563.9, 7.59911+/-2.51069, 3.03601+/-2.51069;
3400, 3900, 275310+/-29894, 7.36667+/-2.50572, 2.88745+/-2.50572;
3400, 4000, 232480+/-25562.7, 7.13258+/-2.49477, 2.83602+/-2.49477;
3400, 4100, 190897+/-20334.2, 6.62566+/-2.44428, 2.59489+/-2.44428;
3400, 4200, 155439+/-14608.4, 6.6248+/-2.44428, 2.58125+/-2.44428;
3400, 4300, 143713+/-13143.6, 6.48564+/-2.44047, 2.55973+/-2.44047;
3400, 4400, 139070+/-13122.5, 5.84388+/-2.3795, 2.45801+/-2.3795;
3400, 4500, 121970+/-9587.96, 5.84388+/-2.3795, 2.38715+/-2.3795;
3400, 4600, 108415+/-7141.15, 5.84388+/-2.3795, 2.38108+/-2.3795;
3400, 4700, 102170+/-7098.75, 5.19048+/-2.28809, 2.08971+/-2.28809;
3400, 4800, 94545.7+/-7024.29, 5.07702+/-2.28666, 2.06775+/-2.28666;
3400, 4900, 81898.8+/-2945.02, 5.07692+/-2.28666, 1.91265+/-2.28666;
3400, 5000, 74538.5+/-2802.69, 4.73461+/-2.27889, 1.91264+/-2.27889;
3400, 5100, 66415.5+/-2618.97, 4.57956+/-2.27622, 1.91235+/-2.27622;
3400, 5200, 60413+/-2484.5, 4.57956+/-2.27622, 1.67782+/-2.27622;
3400, 5300, 54119.4+/-2336.28, 4.57956+/-2.27622, 1.67041+/-2.27622;
3400, 5400, 49074.2+/-2229.05, 4.57956+/-2.27622, 1.67041+/-2.27622;
3400, 5500, 44417+/-2125.28, 4.31128+/-2.26036, 1.5124+/-2.26036;
3400, 5600, 40050.9+/-2023.17, 4.31128+/-2.26036, 1.5124+/-2.26036;
3400, 5700, 35975.9+/-1922.97, 4.28188+/-2.26016, 1.51239+/-2.26016;
3400, 5800, 32483+/-1832.74, 3.22671+/-2.00283, 1.41159+/-2.00283;
3400, 5900, 29669.3+/-1756.68, 3.22671+/-2.00283, 1.37602+/-2.00283;
3400, 6000, 26848.6+/-1677.17, 2.59919+/-1.90201, 1.20699+/-1.90201;
3400, 6100, 24714.1+/-1614.25, 2.59919+/-1.90201, 1.20699+/-1.90201;
3400, 6200, 21900.4+/-1527.35, 2.59369+/-1.902, 1.20699+/-1.902;
3400, 6300, 19765.9+/-1457.97, 2.59369+/-1.902, 1.19497+/-1.902;
3400, 6400, 18019.4+/-1398.66, 2.59369+/-1.902, 1.19497+/-1.902;
3400, 6500, 16661.1+/-1350.72, 2.59369+/-1.902, 0.951747+/-1.902;
3400, 6600, 15496.8+/-1308.24, 2.59369+/-1.902, 0.951747+/-1.902;
3400, 6700, 14429.5+/-1268.04, 2.18685+/-1.85798, 0.873368+/-1.85798;
3400, 6800, 13168.2+/-1218.84, 2.18685+/-1.85798, 0.873368+/-1.85798;
3400, 6900, 11809.9+/-1163.52, 2.18685+/-1.85798, 0.762154+/-1.85798;
3400, 7000, 10174+/-1044.55, 1.90277+/-1.83613, 0.762154+/-1.83613;
3400, 7100, 9300.79+/-1003.18, 1.8865+/-1.83606, 0.762154+/-1.83606;
3400, 7200, 8330.55+/-955.105, 1.8865+/-1.83606, 0.762154+/-1.83606;
3400, 7300, 7748.41+/-925.064, 1.8865+/-1.83606, 0.593224+/-1.83606;
3400, 7400, 6584.12+/-861.847, 1.8844+/-1.83606, 0.32715+/-1.83606;
3400, 7500, 6099+/-834.093, 1.8844+/-1.83606, 0.32715+/-1.83606;
3400, 7600, 5516.85+/-799.518, 1.8844+/-1.83606, 0.279219+/-1.83606;
3400, 7700, 5225.78+/-781.657, 1.83573+/-1.83573, 0.279219+/-1.83573;
3400, 7800, 4934.71+/-763.379, 1.83573+/-1.83573, 0.279219+/-1.83573;
3400, 7900, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
3400, 8000, 3783.94+/-605.916, 1.83573+/-1.83573, 0.188611+/-1.83573;
3400, 8100, 3298.82+/-565.743, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8200, 2813.7+/-522.491, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8300, 2328.58+/-475.319, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8400, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8500, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8600, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8700, 1552.39+/-388.097, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8800, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
3400, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3400, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
3400, 9600, 0+/-0, 0+/-0, 0+/-0;
3400, 9700, 0+/-0, 0+/-0, 0+/-0;
3400, 9800, 0+/-0, 0+/-0, 0+/-0;
3400, 9900, 0+/-0, 0+/-0, 0+/-0;
3400, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
3500, 1000, 1.8617e+06+/-121226, 8.41223+/-2.62003, 3.2921+/-2.62003;
3500, 2000, 559116+/-46458, 8.38426+/-2.61988, 3.29209+/-2.61988;
3500, 3000, 458503+/-44589.2, 8.37573+/-2.61987, 3.27134+/-2.61987;
3500, 3100, 454100+/-44584.1, 8.37561+/-2.61987, 3.23422+/-2.61987;
3500, 3200, 443656+/-44129.6, 8.33488+/-2.61971, 3.23326+/-2.61971;
3500, 3300, 432142+/-43667.8, 8.33139+/-2.61971, 3.22852+/-2.61971;
3500, 3400, 415554+/-42737, 8.33135+/-2.61971, 3.22852+/-2.61971;
3500, 3500, 387669+/-38662.2, 8.26925+/-2.61933, 3.22769+/-2.61933;
3500, 3600, 364258+/-37073.9, 8.25788+/-2.61931, 3.15239+/-2.61931;
3500, 3700, 315704+/-33080.3, 7.45944+/-2.5088, 3.13716+/-2.5088;
3500, 3800, 278500+/-29900.9, 7.44547+/-2.50878, 3.03198+/-2.50878;
3500, 3900, 267439+/-29216.1, 7.22152+/-2.50382, 2.8848+/-2.50382;
3500, 4000, 230927+/-25559.8, 6.98742+/-2.49287, 2.83337+/-2.49287;
3500, 4100, 189442+/-20330.7, 6.4805+/-2.44233, 2.59224+/-2.44233;
3500, 4200, 154081+/-14603.9, 6.47964+/-2.44233, 2.58125+/-2.44233;
3500, 4300, 142452+/-13138.9, 6.34048+/-2.43852, 2.55973+/-2.43852;
3500, 4400, 137808+/-13117.8, 5.69872+/-2.37751, 2.45801+/-2.37751;
3500, 4500, 120903+/-9582.55, 5.69872+/-2.37751, 2.38715+/-2.37751;
3500, 4600, 107542+/-7135.21, 5.69872+/-2.37751, 2.38108+/-2.37751;
3500, 4700, 101394+/-7093.44, 5.04533+/-2.28601, 2.08971+/-2.28601;
3500, 4800, 93769.6+/-7018.92, 4.93186+/-2.28458, 2.06775+/-2.28458;
3500, 4900, 81510.7+/-2938.62, 4.93176+/-2.28458, 1.91265+/-2.28458;
3500, 5000, 74247.4+/-2797.65, 4.6572+/-2.27781, 1.91264+/-2.27781;
3500, 5100, 66124.4+/-2613.58, 4.57175+/-2.27621, 1.91235+/-2.27621;
3500, 5200, 60121.9+/-2478.81, 4.57175+/-2.27621, 1.67782+/-2.27621;
3500, 5300, 53828.4+/-2330.22, 4.57175+/-2.27621, 1.67041+/-2.27621;
3500, 5400, 48783.1+/-2222.71, 4.57175+/-2.27621, 1.67041+/-2.27621;
3500, 5500, 44125.9+/-2118.63, 4.30347+/-2.26034, 1.5124+/-2.26034;
3500, 5600, 39856.9+/-2018.51, 4.30347+/-2.26034, 1.5124+/-2.26034;
3500, 5700, 35878.9+/-1920.52, 4.27407+/-2.26015, 1.51239+/-2.26015;
3500, 5800, 32386+/-1830.17, 3.22671+/-2.00283, 1.41159+/-2.00283;
3500, 5900, 29572.3+/-1754, 3.22671+/-2.00283, 1.37602+/-2.00283;
3500, 6000, 26848.6+/-1677.17, 2.59919+/-1.90201, 1.20699+/-1.90201;
3500, 6100, 24714.1+/-1614.25, 2.59919+/-1.90201, 1.20699+/-1.90201;
3500, 6200, 21900.4+/-1527.35, 2.59369+/-1.902, 1.20699+/-1.902;
3500, 6300, 19765.9+/-1457.97, 2.59369+/-1.902, 1.19497+/-1.902;
3500, 6400, 18019.4+/-1398.66, 2.59369+/-1.902, 1.19497+/-1.902;
3500, 6500, 16661.1+/-1350.72, 2.59369+/-1.902, 0.951747+/-1.902;
3500, 6600, 15496.8+/-1308.24, 2.59369+/-1.902, 0.951747+/-1.902;
3500, 6700, 14429.5+/-1268.04, 2.18685+/-1.85798, 0.873368+/-1.85798;
3500, 6800, 13168.2+/-1218.84, 2.18685+/-1.85798, 0.873368+/-1.85798;
3500, 6900, 11809.9+/-1163.52, 2.18685+/-1.85798, 0.762154+/-1.85798;
3500, 7000, 10174+/-1044.55, 1.90277+/-1.83613, 0.762154+/-1.83613;
3500, 7100, 9300.79+/-1003.18, 1.8865+/-1.83606, 0.762154+/-1.83606;
3500, 7200, 8330.55+/-955.105, 1.8865+/-1.83606, 0.762154+/-1.83606;
3500, 7300, 7748.41+/-925.064, 1.8865+/-1.83606, 0.593224+/-1.83606;
3500, 7400, 6584.12+/-861.847, 1.8844+/-1.83606, 0.32715+/-1.83606;
3500, 7500, 6099+/-834.093, 1.8844+/-1.83606, 0.32715+/-1.83606;
3500, 7600, 5516.85+/-799.518, 1.8844+/-1.83606, 0.279219+/-1.83606;
3500, 7700, 5225.78+/-781.657, 1.83573+/-1.83573, 0.279219+/-1.83573;
3500, 7800, 4934.71+/-763.379, 1.83573+/-1.83573, 0.279219+/-1.83573;
3500, 7900, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
3500, 8000, 3783.94+/-605.916, 1.83573+/-1.83573, 0.188611+/-1.83573;
3500, 8100, 3298.82+/-565.743, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8200, 2813.7+/-522.491, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8300, 2328.58+/-475.319, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8400, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8500, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8600, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8700, 1552.39+/-388.097, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8800, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
3500, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
3500, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
3500, 9600, 0+/-0, 0+/-0, 0+/-0;
3500, 9700, 0+/-0, 0+/-0, 0+/-0;
3500, 9800, 0+/-0, 0+/-0, 0+/-0;
3500, 9900, 0+/-0, 0+/-0, 0+/-0;
3500, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
3600, 1000, 1.75902e+06+/-117869, 8.395+/-2.61999, 3.13269+/-2.61999;
3600, 2000, 500090+/-40820.8, 8.36703+/-2.61984, 3.13268+/-2.61984;
3600, 3000, 419377+/-39709.4, 8.3585+/-2.61983, 3.11193+/-2.61983;
3600, 3100, 415070+/-39703.8, 8.35838+/-2.61983, 3.07481+/-2.61983;
3600, 3200, 404918+/-39193.2, 8.31765+/-2.61967, 3.07465+/-2.61967;
3600, 3300, 393403+/-38672.5, 8.31416+/-2.61967, 3.06991+/-2.61967;
3600, 3400, 383231+/-38145.2, 8.31412+/-2.61967, 3.06991+/-2.61967;
3600, 3500, 372413+/-37612.1, 8.25201+/-2.6193, 3.06908+/-2.6193;
3600, 3600, 349293+/-35977.9, 8.24065+/-2.61928, 2.99387+/-2.61928;
3600, 3700, 313570+/-33077.2, 7.44221+/-2.50876, 2.97864+/-2.50876;
3600, 3800, 276753+/-29898.1, 7.42824+/-2.50874, 2.94369+/-2.50874;
3600, 3900, 265887+/-29213.6, 7.20428+/-2.50378, 2.8848+/-2.50378;
3600, 4000, 229375+/-25556.8, 6.97019+/-2.49283, 2.83337+/-2.49283;
3600, 4100, 187986+/-20327.3, 6.46704+/-2.4423, 2.59224+/-2.4423;
3600, 4200, 152625+/-14599.1, 6.46622+/-2.4423, 2.58125+/-2.4423;
3600, 4300, 141191+/-13134.3, 6.32706+/-2.43848, 2.55973+/-2.43848;
3600, 4400, 136644+/-13113.5, 5.69872+/-2.37751, 2.45801+/-2.37751;
3600, 4500, 120030+/-9578.13, 5.69872+/-2.37751, 2.38715+/-2.37751;
3600, 4600, 106960+/-7131.25, 5.69872+/-2.37751, 2.38108+/-2.37751;
3600, 4700, 100812+/-7089.46, 5.04533+/-2.28601, 2.08971+/-2.28601;
3600, 4800, 93187.4+/-7014.9, 4.93186+/-2.28458, 2.06775+/-2.28458;
3600, 4900, 80928.6+/-2929, 4.93176+/-2.28458, 1.91265+/-2.28458;
3600, 5000, 73665.3+/-2787.53, 4.6572+/-2.27781, 1.91264+/-2.27781;
3600, 5100, 65639.3+/-2604.56, 4.57175+/-2.27621, 1.91235+/-2.27621;
3600, 5200, 59733.8+/-2471.2, 4.57175+/-2.27621, 1.67782+/-2.27621;
3600, 5300, 53634.3+/-2326.18, 4.57175+/-2.27621, 1.67041+/-2.27621;
3600, 5400, 48589+/-2218.47, 4.57175+/-2.27621, 1.67041+/-2.27621;
3600, 5500, 43931.9+/-2114.18, 4.30347+/-2.26034, 1.5124+/-2.26034;
3600, 5600, 39759.9+/-2016.17, 4.30347+/-2.26034, 1.5124+/-2.26034;
3600, 5700, 35781.9+/-1918.07, 4.27407+/-2.26015, 1.51239+/-2.26015;
3600, 5800, 32289+/-1827.6, 3.22671+/-2.00283, 1.41159+/-2.00283;
3600, 5900, 29572.3+/-1754, 3.22671+/-2.00283, 1.37602+/-2.00283;
3600, 6000, 26848.6+/-1677.17, 2.59919+/-1.90201, 1.20699+/-1.90201;
3600, 6100, 24714.1+/-1614.25, 2.59919+/-1.90201, 1.20699+/-1.90201;
3600, 6200, 21900.4+/-1527.35, 2.59369+/-1.902, 1.20699+/-1.902;
3600, 6300, 19765.9+/-1457.97, 2.59369+/-1.902, 1.19497+/-1.902;
3600, 6400, 18019.4+/-1398.66, 2.59369+/-1.902, 1.19497+/-1.902;
3600, 6500, 16661.1+/-1350.72, 2.59369+/-1.902, 0.951747+/-1.902;
3600, 6600, 15496.8+/-1308.24, 2.59369+/-1.902, 0.951747+/-1.902;
3600, 6700, 14429.5+/-1268.04, 2.18685+/-1.85798, 0.873368+/-1.85798;
3600, 6800, 13168.2+/-1218.84, 2.18685+/-1.85798, 0.873368+/-1.85798;
3600, 6900, 11809.9+/-1163.52, 2.18685+/-1.85798, 0.762154+/-1.85798;
3600, 7000, 10174+/-1044.55, 1.90277+/-1.83613, 0.762154+/-1.83613;
3600, 7100, 9300.79+/-1003.18, 1.8865+/-1.83606, 0.762154+/-1.83606;
3600, 7200, 8330.55+/-955.105, 1.8865+/-1.83606, 0.762154+/-1.83606;
3600, 7300, 7748.41+/-925.064, 1.8865+/-1.83606, 0.593224+/-1.83606;
3600, 7400, 6584.12+/-861.847, 1.8844+/-1.83606, 0.32715+/-1.83606;
3600, 7500, 6099+/-834.093, 1.8844+/-1.83606, 0.32715+/-1.83606;
3600, 7600, 5516.85+/-799.518, 1.8844+/-1.83606, 0.279219+/-1.83606;
